order_date,order_month,order_week,day_of_week,order_id,customer_id,customer_name,city,customer_type,sales_channel,payment_method,order_status,manager,product_id,product_name,category,quantity,unit_price,discount_pct,gross_revenue,discount_amount,net_revenue,cost,margin,margin_pct,is_paid,is_cancelled,order_total,order_margin,avg_check,order_sequence,is_repeat_purchase
2026-04-02,2026-04,2026-W14,Thursday,O000535,C0152,Клиент 0152,Казань,B2B,Email,card,cancelled,Мария Орлова,P006,Консультация аналитика,Консалтинг,1,11000,0.0,11000,0.0,11000.0,5800,5200.0,0.4727,0,1,39800.0,23800.0,39800.0,1,0
2026-04-03,2026-04,2026-W14,Friday,O000176,C0131,Клиент 0131,Самара,B2B,Яндекс Директ,invoice,paid,Мария Орлова,P007,Разработка отчета,Аналитика,1,26100,0.0,26100,0.0,26100.0,12600,13500.0,0.5172,1,0,26100.0,13500.0,26100.0,3,1
2026-04-03,2026-04,2026-W14,Friday,O000319,C0047,Клиент 0047,Москва,B2B,Яндекс Директ,invoice,paid,Анна Кузнецова,P004,Подписка Профи,Подписки,1,17100,0.05,17100,855.0,16245.0,6200,10045.0,0.6183,1,0,47445.0,26045.0,47445.0,3,1
2026-04-03,2026-04,2026-W14,Friday,O000319,C0047,Клиент 0047,Москва,B2B,Яндекс Директ,invoice,paid,Анна Кузнецова,P005,Сервисное обслуживание,Сервис,2,15600,0.0,31200,0.0,31200.0,15200,16000.0,0.5128,1,0,47445.0,26045.0,47445.0,3,1
2026-04-03,2026-04,2026-W14,Friday,O000374,C0117,Клиент 0117,Санкт-Петербург,B2B,CRM,invoice,paid,Дмитрий Соколов,P003,Подписка Базовая,Подписки,1,9900,0.1,9900,990.0,8910.0,3400,5510.0,0.6184,1,0,8910.0,5510.0,8910.0,1,0
2026-04-03,2026-04,2026-W14,Friday,O000422,C0135,Клиент 0135,Новосибирск,B2B,Email,invoice,paid,Дмитрий Соколов,P009,Дополнительные услуги,Доп. услуги,1,9500,0.1,9500,950.0,8550.0,4100,4450.0,0.5205,1,0,8550.0,4450.0,8550.0,2,1
2026-04-03,2026-04,2026-W14,Friday,O000480,C0074,Клиент 0074,Казань,B2B,SEO,invoice,paid,Дмитрий Соколов,P002,Настройка интеграции,Интеграции,3,21500,0.0,64500,0.0,64500.0,36600,27900.0,0.4326,1,0,72690.0,32690.0,72690.0,6,1
2026-04-03,2026-04,2026-W14,Friday,O000480,C0074,Клиент 0074,Казань,B2B,SEO,invoice,paid,Дмитрий Соколов,P003,Подписка Базовая,Подписки,1,9100,0.1,9100,910.0,8190.0,3400,4790.0,0.5849,1,0,72690.0,32690.0,72690.0,6,1
2026-04-03,2026-04,2026-W14,Friday,O000504,C0169,Клиент 0169,Санкт-Петербург,B2B,Рекомендации,card,paid,Анна Кузнецова,P002,Настройка интеграции,Интеграции,2,23400,0.1,46800,4680.0,42120.0,24400,17720.0,0.4207,1,0,52420.0,24620.0,52420.0,3,1
2026-04-03,2026-04,2026-W14,Friday,O000504,C0169,Клиент 0169,Санкт-Петербург,B2B,Рекомендации,card,paid,Анна Кузнецова,P003,Подписка Базовая,Подписки,1,10300,0.0,10300,0.0,10300.0,3400,6900.0,0.6699,1,0,52420.0,24620.0,52420.0,3,1
2026-04-03,2026-04,2026-W14,Friday,O000581,C0127,Клиент 0127,Самара,B2B,Telegram,invoice,paid,Иван Петров,P001,Монтаж оборудования,Монтаж,1,29500,0.0,29500,0.0,29500.0,18500,11000.0,0.3729,1,0,46300.0,20200.0,46300.0,3,1
2026-04-03,2026-04,2026-W14,Friday,O000581,C0127,Клиент 0127,Самара,B2B,Telegram,invoice,paid,Иван Петров,P005,Сервисное обслуживание,Сервис,1,16800,0.0,16800,0.0,16800.0,7600,9200.0,0.5476,1,0,46300.0,20200.0,46300.0,3,1
2026-04-04,2026-04,2026-W14,Saturday,O000041,C0135,Клиент 0135,Новосибирск,B2B,Яндекс Директ,card,paid,Мария Орлова,P002,Настройка интеграции,Интеграции,1,25500,0.0,25500,0.0,25500.0,12200,13300.0,0.5216,1,0,25500.0,13300.0,25500.0,3,1
2026-04-04,2026-04,2026-W14,Saturday,O000124,C0137,Клиент 0137,Москва,B2B,Яндекс Директ,sbp,paid,Мария Орлова,P004,Подписка Профи,Подписки,1,19200,0.0,19200,0.0,19200.0,6200,13000.0,0.6771,1,0,19200.0,13000.0,19200.0,1,0
2026-04-04,2026-04,2026-W14,Saturday,O000355,C0178,Клиент 0178,Нижний Новгород,B2C,Яндекс Директ,invoice,paid,Дмитрий Соколов,P003,Подписка Базовая,Подписки,2,9800,0.0,19600,0.0,19600.0,6800,12800.0,0.6531,1,0,19600.0,12800.0,19600.0,5,1
2026-04-05,2026-04,2026-W14,Sunday,O000014,C0156,Клиент 0156,Краснодар,B2B,Яндекс Директ,card,paid,Дмитрий Соколов,P002,Настройка интеграции,Интеграции,1,26500,0.1,26500,2650.0,23850.0,12200,11650.0,0.4885,1,0,55050.0,32650.0,55050.0,2,1
2026-04-05,2026-04,2026-W14,Sunday,O000014,C0156,Клиент 0156,Краснодар,B2B,Яндекс Директ,card,paid,Дмитрий Соколов,P003,Подписка Базовая,Подписки,3,10400,0.0,31200,0.0,31200.0,10200,21000.0,0.6731,1,0,55050.0,32650.0,55050.0,2,1
2026-04-05,2026-04,2026-W14,Sunday,O000158,C0008,Клиент 0008,Санкт-Петербург,B2B,SEO,sbp,paid,Дмитрий Соколов,P002,Настройка интеграции,Интеграции,1,21500,0.0,21500,0.0,21500.0,12200,9300.0,0.4326,1,0,31490.0,15890.0,31490.0,1,0
2026-04-05,2026-04,2026-W14,Sunday,O000158,C0008,Клиент 0008,Санкт-Петербург,B2B,SEO,sbp,paid,Дмитрий Соколов,P003,Подписка Базовая,Подписки,1,11100,0.1,11100,1110.0,9990.0,3400,6590.0,0.6597,1,0,31490.0,15890.0,31490.0,1,0
2026-04-05,2026-04,2026-W14,Sunday,O000254,C0117,Клиент 0117,Санкт-Петербург,B2B,Яндекс Директ,invoice,paid,Анна Кузнецова,P005,Сервисное обслуживание,Сервис,1,13800,0.1,13800,1380.0,12420.0,7600,4820.0,0.3881,1,0,50170.0,26070.0,50170.0,2,1
2026-04-05,2026-04,2026-W14,Sunday,O000254,C0117,Клиент 0117,Санкт-Петербург,B2B,Яндекс Директ,invoice,paid,Анна Кузнецова,P008,Аудит данных,Аналитика,1,21500,0.15,21500,3225.0,18275.0,9200,9075.0,0.4966,1,0,50170.0,26070.0,50170.0,2,1
2026-04-05,2026-04,2026-W14,Sunday,O000254,C0117,Клиент 0117,Санкт-Петербург,B2B,Яндекс Директ,invoice,paid,Анна Кузнецова,P010,Обучение команды,Обучение,1,20500,0.05,20500,1025.0,19475.0,7300,12175.0,0.6252,1,0,50170.0,26070.0,50170.0,2,1
2026-04-05,2026-04,2026-W14,Sunday,O000385,C0179,Клиент 0179,Екатеринбург,B2C,CRM,sbp,paid,Мария Орлова,P002,Настройка интеграции,Интеграции,1,25300,0.0,25300,0.0,25300.0,12200,13100.0,0.5178,1,0,25300.0,13100.0,25300.0,3,1
2026-04-05,2026-04,2026-W14,Sunday,O000430,C0116,Клиент 0116,Нижний Новгород,B2B,CRM,card,refunded,Иван Петров,P004,Подписка Профи,Подписки,3,16200,0.0,48600,0.0,48600.0,18600,30000.0,0.6173,1,0,48600.0,30000.0,48600.0,5,1
2026-04-05,2026-04,2026-W14,Sunday,O000477,C0169,Клиент 0169,Санкт-Петербург,B2B,CRM,card,paid,Дмитрий Соколов,P005,Сервисное обслуживание,Сервис,1,13400,0.1,13400,1340.0,12060.0,7600,4460.0,0.3698,1,0,12060.0,4460.0,12060.0,4,1
2026-04-05,2026-04,2026-W14,Sunday,O000532,C0131,Клиент 0131,Самара,B2B,Яндекс Директ,sbp,paid,Иван Петров,P006,Консультация аналитика,Консалтинг,1,12000,0.0,12000,0.0,12000.0,5800,6200.0,0.5167,1,0,12000.0,6200.0,12000.0,4,1
2026-04-05,2026-04,2026-W14,Sunday,O000590,C0153,Клиент 0153,Новосибирск,B2B,CRM,invoice,paid,Дмитрий Соколов,P001,Монтаж оборудования,Монтаж,1,30800,0.0,30800,0.0,30800.0,18500,12300.0,0.3994,1,0,40200.0,18300.0,40200.0,2,1
2026-04-05,2026-04,2026-W14,Sunday,O000590,C0153,Клиент 0153,Новосибирск,B2B,CRM,invoice,paid,Дмитрий Соколов,P003,Подписка Базовая,Подписки,1,9400,0.0,9400,0.0,9400.0,3400,6000.0,0.6383,1,0,40200.0,18300.0,40200.0,2,1
2026-04-06,2026-04,2026-W15,Monday,O000089,C0031,Клиент 0031,Казань,B2C,Яндекс Директ,invoice,paid,Анна Кузнецова,P001,Монтаж оборудования,Монтаж,1,30100,0.0,30100,0.0,30100.0,18500,11600.0,0.3854,1,0,30100.0,11600.0,30100.0,2,1
2026-04-06,2026-04,2026-W15,Monday,O000287,C0094,Клиент 0094,Нижний Новгород,B2B,Рекомендации,card,paid,Иван Петров,P003,Подписка Базовая,Подписки,1,10800,0.1,10800,1080.0,9720.0,3400,6320.0,0.6502,1,0,53620.0,31420.0,53620.0,4,1
2026-04-06,2026-04,2026-W15,Monday,O000287,C0094,Клиент 0094,Нижний Новгород,B2B,Рекомендации,card,paid,Иван Петров,P004,Подписка Профи,Подписки,1,18600,0.0,18600,0.0,18600.0,6200,12400.0,0.6667,1,0,53620.0,31420.0,53620.0,4,1
2026-04-06,2026-04,2026-W15,Monday,O000287,C0094,Клиент 0094,Нижний Новгород,B2B,Рекомендации,card,paid,Иван Петров,P007,Разработка отчета,Аналитика,1,25300,0.0,25300,0.0,25300.0,12600,12700.0,0.502,1,0,53620.0,31420.0,53620.0,4,1
2026-04-06,2026-04,2026-W15,Monday,O000396,C0122,Клиент 0122,Казань,B2B,CRM,invoice,paid,Мария Орлова,P001,Монтаж оборудования,Монтаж,1,38000,0.0,38000,0.0,38000.0,18500,19500.0,0.5132,1,0,38000.0,19500.0,38000.0,1,0
2026-04-07,2026-04,2026-W15,Tuesday,O000028,C0124,Клиент 0124,Москва,B2B,SEO,invoice,cancelled,Анна Кузнецова,P007,Разработка отчета,Аналитика,1,28800,0.0,28800,0.0,28800.0,12600,16200.0,0.5625,0,1,28800.0,16200.0,28800.0,7,1
2026-04-07,2026-04,2026-W15,Tuesday,O000302,C0039,Клиент 0039,Казань,B2B,Яндекс Директ,card,paid,Дмитрий Соколов,P002,Настройка интеграции,Интеграции,1,21200,0.0,21200,0.0,21200.0,12200,9000.0,0.4245,1,0,45100.0,23700.0,45100.0,3,1
2026-04-07,2026-04,2026-W15,Tuesday,O000302,C0039,Клиент 0039,Казань,B2B,Яндекс Директ,card,paid,Дмитрий Соколов,P008,Аудит данных,Аналитика,1,23900,0.0,23900,0.0,23900.0,9200,14700.0,0.6151,1,0,45100.0,23700.0,45100.0,3,1
2026-04-07,2026-04,2026-W15,Tuesday,O000462,C0154,Клиент 0154,Казань,B2B,SEO,card,paid,Мария Орлова,P003,Подписка Базовая,Подписки,1,9600,0.0,9600,0.0,9600.0,3400,6200.0,0.6458,1,0,24810.0,13810.0,24810.0,2,1
2026-04-07,2026-04,2026-W15,Tuesday,O000462,C0154,Клиент 0154,Казань,B2B,SEO,card,paid,Мария Орлова,P005,Сервисное обслуживание,Сервис,1,16900,0.1,16900,1690.0,15210.0,7600,7610.0,0.5003,1,0,24810.0,13810.0,24810.0,2,1
2026-04-07,2026-04,2026-W15,Tuesday,O000519,C0089,Клиент 0089,Казань,B2B,SEO,card,paid,Анна Кузнецова,P001,Монтаж оборудования,Монтаж,1,35500,0.0,35500,0.0,35500.0,18500,17000.0,0.4789,1,0,35500.0,17000.0,35500.0,1,0
2026-04-07,2026-04,2026-W15,Tuesday,O000525,C0086,Клиент 0086,Санкт-Петербург,B2B,SEO,cashless,paid,Мария Орлова,P001,Монтаж оборудования,Монтаж,1,35300,0.0,35300,0.0,35300.0,18500,16800.0,0.4759,1,0,35300.0,16800.0,35300.0,2,1
2026-04-07,2026-04,2026-W15,Tuesday,O000561,C0170,Клиент 0170,Санкт-Петербург,B2C,Яндекс Директ,card,refunded,Анна Кузнецова,P008,Аудит данных,Аналитика,2,22200,0.0,44400,0.0,44400.0,18400,26000.0,0.5856,1,0,44400.0,26000.0,44400.0,3,1
2026-04-08,2026-04,2026-W15,Wednesday,O000023,C0131,Клиент 0131,Самара,B2B,Рекомендации,card,paid,Дмитрий Соколов,P006,Консультация аналитика,Консалтинг,1,12000,0.0,12000,0.0,12000.0,5800,6200.0,0.5167,1,0,12000.0,6200.0,12000.0,5,1
2026-04-08,2026-04,2026-W15,Wednesday,O000170,C0149,Клиент 0149,Екатеринбург,B2B,Рекомендации,invoice,paid,Дмитрий Соколов,P003,Подписка Базовая,Подписки,1,11200,0.0,11200,0.0,11200.0,3400,7800.0,0.6964,1,0,11200.0,7800.0,11200.0,1,0
2026-04-08,2026-04,2026-W15,Wednesday,O000268,C0104,Клиент 0104,Москва,B2B,SEO,card,paid,Иван Петров,P005,Сервисное обслуживание,Сервис,1,16200,0.0,16200,0.0,16200.0,7600,8600.0,0.5309,1,0,16200.0,8600.0,16200.0,3,1
2026-04-08,2026-04,2026-W15,Wednesday,O000283,C0008,Клиент 0008,Санкт-Петербург,B2B,Рекомендации,sbp,paid,Иван Петров,P004,Подписка Профи,Подписки,1,17000,0.0,17000,0.0,17000.0,6200,10800.0,0.6353,1,0,17000.0,10800.0,17000.0,2,1
2026-04-08,2026-04,2026-W15,Wednesday,O000364,C0167,Клиент 0167,Санкт-Петербург,B2B,SEO,sbp,paid,Мария Орлова,P003,Подписка Базовая,Подписки,1,9400,0.0,9400,0.0,9400.0,3400,6000.0,0.6383,1,0,27900.0,18300.0,27900.0,5,1
2026-04-08,2026-04,2026-W15,Wednesday,O000364,C0167,Клиент 0167,Санкт-Петербург,B2B,SEO,sbp,paid,Мария Орлова,P004,Подписка Профи,Подписки,1,18500,0.0,18500,0.0,18500.0,6200,12300.0,0.6649,1,0,27900.0,18300.0,27900.0,5,1
2026-04-08,2026-04,2026-W15,Wednesday,O000410,C0020,Клиент 0020,Санкт-Петербург,B2B,Яндекс Директ,sbp,paid,Иван Петров,P003,Подписка Базовая,Подписки,1,9800,0.0,9800,0.0,9800.0,3400,6400.0,0.6531,1,0,9800.0,6400.0,9800.0,4,1
2026-04-08,2026-04,2026-W15,Wednesday,O000550,C0113,Клиент 0113,Новосибирск,B2C,Яндекс Директ,sbp,paid,Иван Петров,P004,Подписка Профи,Подписки,1,20100,0.0,20100,0.0,20100.0,6200,13900.0,0.6915,1,0,20100.0,13900.0,20100.0,3,1
2026-04-09,2026-04,2026-W15,Thursday,O000428,C0114,Клиент 0114,Краснодар,B2C,CRM,card,cancelled,Анна Кузнецова,P002,Настройка интеграции,Интеграции,1,22800,0.1,22800,2280.0,20520.0,12200,8320.0,0.4055,0,1,20520.0,8320.0,20520.0,3,1
2026-04-09,2026-04,2026-W15,Thursday,O000450,C0127,Клиент 0127,Самара,B2B,SEO,card,paid,Дмитрий Соколов,P006,Консультация аналитика,Консалтинг,1,13600,0.0,13600,0.0,13600.0,5800,7800.0,0.5735,1,0,50000.0,29600.0,50000.0,4,1
2026-04-09,2026-04,2026-W15,Thursday,O000450,C0127,Клиент 0127,Самара,B2B,SEO,card,paid,Дмитрий Соколов,P010,Обучение команды,Обучение,2,18200,0.0,36400,0.0,36400.0,14600,21800.0,0.5989,1,0,50000.0,29600.0,50000.0,4,1
2026-04-10,2026-04,2026-W15,Friday,O000186,C0014,Клиент 0014,Краснодар,B2B,Яндекс Директ,card,paid,Мария Орлова,P004,Подписка Профи,Подписки,1,18600,0.0,18600,0.0,18600.0,6200,12400.0,0.6667,1,0,18600.0,12400.0,18600.0,2,1
2026-04-10,2026-04,2026-W15,Friday,O000613,C0041,Клиент 0041,Москва,B2C,CRM,cashless,paid,Анна Кузнецова,P003,Подписка Базовая,Подписки,2,9800,0.0,19600,0.0,19600.0,6800,12800.0,0.6531,1,0,19600.0,12800.0,19600.0,5,1
2026-04-11,2026-04,2026-W15,Saturday,O000034,C0157,Клиент 0157,Екатеринбург,B2C,CRM,cashless,paid,Иван Петров,P009,Дополнительные услуги,Доп. услуги,1,8400,0.0,8400,0.0,8400.0,4100,4300.0,0.5119,1,0,8400.0,4300.0,8400.0,1,0
2026-04-11,2026-04,2026-W15,Saturday,O000037,C0086,Клиент 0086,Санкт-Петербург,B2B,Яндекс Директ,card,cancelled,Анна Кузнецова,P010,Обучение команды,Обучение,1,18000,0.0,18000,0.0,18000.0,7300,10700.0,0.5944,0,1,18000.0,10700.0,18000.0,3,1
2026-04-11,2026-04,2026-W15,Saturday,O000082,C0121,Клиент 0121,Самара,B2B,Яндекс Директ,invoice,refunded,Мария Орлова,P003,Подписка Базовая,Подписки,1,10500,0.0,10500,0.0,10500.0,3400,7100.0,0.6762,1,0,41600.0,26200.0,41600.0,3,1
2026-04-11,2026-04,2026-W15,Saturday,O000082,C0121,Клиент 0121,Самара,B2B,Яндекс Директ,invoice,refunded,Мария Орлова,P004,Подписка Профи,Подписки,1,16800,0.0,16800,0.0,16800.0,6200,10600.0,0.631,1,0,41600.0,26200.0,41600.0,3,1
2026-04-11,2026-04,2026-W15,Saturday,O000082,C0121,Клиент 0121,Самара,B2B,Яндекс Директ,invoice,refunded,Мария Орлова,P006,Консультация аналитика,Консалтинг,1,14300,0.0,14300,0.0,14300.0,5800,8500.0,0.5944,1,0,41600.0,26200.0,41600.0,3,1
2026-04-11,2026-04,2026-W15,Saturday,O000133,C0058,Клиент 0058,Нижний Новгород,B2C,Telegram,card,paid,Дмитрий Соколов,P005,Сервисное обслуживание,Сервис,1,13600,0.0,13600,0.0,13600.0,7600,6000.0,0.4412,1,0,13600.0,6000.0,13600.0,3,1
2026-04-11,2026-04,2026-W15,Saturday,O000200,C0147,Клиент 0147,Краснодар,B2B,CRM,card,paid,Дмитрий Соколов,P001,Монтаж оборудования,Монтаж,1,29500,0.0,29500,0.0,29500.0,18500,11000.0,0.3729,1,0,29500.0,11000.0,29500.0,3,1
2026-04-11,2026-04,2026-W15,Saturday,O000345,C0129,Клиент 0129,Краснодар,B2B,CRM,card,paid,Дмитрий Соколов,P003,Подписка Базовая,Подписки,1,10300,0.0,10300,0.0,10300.0,3400,6900.0,0.6699,1,0,10300.0,6900.0,10300.0,1,0
2026-04-11,2026-04,2026-W15,Saturday,O000386,C0089,Клиент 0089,Казань,B2B,Рекомендации,invoice,paid,Мария Орлова,P008,Аудит данных,Аналитика,2,20000,0.0,40000,0.0,40000.0,18400,21600.0,0.54,1,0,40000.0,21600.0,40000.0,2,1
2026-04-11,2026-04,2026-W15,Saturday,O000609,C0017,Клиент 0017,Москва,B2B,Яндекс Директ,invoice,paid,Иван Петров,P006,Консультация аналитика,Консалтинг,1,10600,0.1,10600,1060.0,9540.0,5800,3740.0,0.392,1,0,34040.0,15640.0,34040.0,4,1
2026-04-11,2026-04,2026-W15,Saturday,O000609,C0017,Клиент 0017,Москва,B2B,Яндекс Директ,invoice,paid,Иван Петров,P007,Разработка отчета,Аналитика,1,24500,0.0,24500,0.0,24500.0,12600,11900.0,0.4857,1,0,34040.0,15640.0,34040.0,4,1
2026-04-12,2026-04,2026-W15,Sunday,O000090,C0170,Клиент 0170,Санкт-Петербург,B2C,CRM,invoice,paid,Мария Орлова,P009,Дополнительные услуги,Доп. услуги,3,8100,0.0,24300,0.0,24300.0,12300,12000.0,0.4938,1,0,24300.0,12000.0,24300.0,4,1
2026-04-12,2026-04,2026-W15,Sunday,O000216,C0017,Клиент 0017,Москва,B2B,Яндекс Директ,card,paid,Иван Петров,P010,Обучение команды,Обучение,2,20000,0.0,40000,0.0,40000.0,14600,25400.0,0.635,1,0,40000.0,25400.0,40000.0,5,1
2026-04-12,2026-04,2026-W15,Sunday,O000403,C0173,Клиент 0173,Москва,B2B,CRM,card,refunded,Анна Кузнецова,P001,Монтаж оборудования,Монтаж,1,36700,0.0,36700,0.0,36700.0,18500,18200.0,0.4959,1,0,60000.0,28900.0,60000.0,2,1
2026-04-12,2026-04,2026-W15,Sunday,O000403,C0173,Клиент 0173,Москва,B2B,CRM,card,refunded,Анна Кузнецова,P007,Разработка отчета,Аналитика,1,23300,0.0,23300,0.0,23300.0,12600,10700.0,0.4592,1,0,60000.0,28900.0,60000.0,2,1
2026-04-12,2026-04,2026-W15,Sunday,O000538,C0086,Клиент 0086,Санкт-Петербург,B2B,Email,invoice,paid,Иван Петров,P003,Подписка Базовая,Подписки,1,9400,0.0,9400,0.0,9400.0,3400,6000.0,0.6383,1,0,9400.0,6000.0,9400.0,4,1
2026-04-12,2026-04,2026-W15,Sunday,O000601,C0005,Клиент 0005,Москва,B2C,Telegram,invoice,cancelled,Иван Петров,P008,Аудит данных,Аналитика,1,24900,0.1,24900,2490.0,22410.0,9200,13210.0,0.5895,0,1,22410.0,13210.0,22410.0,4,1
2026-04-13,2026-04,2026-W16,Monday,O000307,C0035,Клиент 0035,Самара,B2B,Яндекс Директ,invoice,paid,Иван Петров,P002,Настройка интеграции,Интеграции,1,23500,0.1,23500,2350.0,21150.0,12200,8950.0,0.4232,1,0,71150.0,33750.0,71150.0,4,1
2026-04-13,2026-04,2026-W16,Monday,O000307,C0035,Клиент 0035,Самара,B2B,Яндекс Директ,invoice,paid,Иван Петров,P007,Разработка отчета,Аналитика,2,25000,0.0,50000,0.0,50000.0,25200,24800.0,0.496,1,0,71150.0,33750.0,71150.0,4,1
2026-04-13,2026-04,2026-W16,Monday,O000321,C0122,Клиент 0122,Казань,B2B,CRM,cashless,paid,Иван Петров,P008,Аудит данных,Аналитика,2,21000,0.0,42000,0.0,42000.0,18400,23600.0,0.5619,1,0,42000.0,23600.0,42000.0,2,1
2026-04-14,2026-04,2026-W16,Tuesday,O000032,C0152,Клиент 0152,Казань,B2B,Telegram,sbp,paid,Мария Орлова,P002,Настройка интеграции,Интеграции,1,22500,0.0,22500,0.0,22500.0,12200,10300.0,0.4578,1,0,42600.0,24200.0,42600.0,2,1
2026-04-14,2026-04,2026-W16,Tuesday,O000032,C0152,Клиент 0152,Казань,B2B,Telegram,sbp,paid,Мария Орлова,P004,Подписка Профи,Подписки,1,20100,0.0,20100,0.0,20100.0,6200,13900.0,0.6915,1,0,42600.0,24200.0,42600.0,2,1
2026-04-14,2026-04,2026-W16,Tuesday,O000564,C0129,Клиент 0129,Краснодар,B2B,Рекомендации,sbp,paid,Анна Кузнецова,P003,Подписка Базовая,Подписки,1,9700,0.1,9700,970.0,8730.0,3400,5330.0,0.6105,1,0,48730.0,30730.0,48730.0,2,1
2026-04-14,2026-04,2026-W16,Tuesday,O000564,C0129,Клиент 0129,Краснодар,B2B,Рекомендации,sbp,paid,Анна Кузнецова,P010,Обучение команды,Обучение,2,20000,0.0,40000,0.0,40000.0,14600,25400.0,0.635,1,0,48730.0,30730.0,48730.0,2,1
2026-04-15,2026-04,2026-W16,Wednesday,O000077,C0105,Клиент 0105,Нижний Новгород,B2C,CRM,invoice,paid,Иван Петров,P009,Дополнительные услуги,Доп. услуги,1,9300,0.0,9300,0.0,9300.0,4100,5200.0,0.5591,1,0,9300.0,5200.0,9300.0,1,0
2026-04-16,2026-04,2026-W16,Thursday,O000230,C0160,Клиент 0160,Краснодар,B2B,CRM,sbp,paid,Дмитрий Соколов,P008,Аудит данных,Аналитика,1,18800,0.05,18800,940.0,17860.0,9200,8660.0,0.4849,1,0,17860.0,8660.0,17860.0,3,1
2026-04-16,2026-04,2026-W16,Thursday,O000231,C0158,Клиент 0158,Екатеринбург,B2B,SEO,sbp,paid,Мария Орлова,P001,Монтаж оборудования,Монтаж,1,34500,0.0,34500,0.0,34500.0,18500,16000.0,0.4638,1,0,34500.0,16000.0,34500.0,2,1
2026-04-16,2026-04,2026-W16,Thursday,O000521,C0116,Клиент 0116,Нижний Новгород,B2B,Яндекс Директ,card,paid,Мария Орлова,P005,Сервисное обслуживание,Сервис,1,15000,0.0,15000,0.0,15000.0,7600,7400.0,0.4933,1,0,15000.0,7400.0,15000.0,6,1
2026-04-17,2026-04,2026-W16,Friday,O000091,C0034,Клиент 0034,Москва,B2B,Рекомендации,invoice,paid,Мария Орлова,P001,Монтаж оборудования,Монтаж,1,30100,0.0,30100,0.0,30100.0,18500,11600.0,0.3854,1,0,68860.0,25960.0,68860.0,4,1
2026-04-17,2026-04,2026-W16,Friday,O000091,C0034,Клиент 0034,Москва,B2B,Рекомендации,invoice,paid,Мария Орлова,P002,Настройка интеграции,Интеграции,2,22800,0.15,45600,6840.0,38760.0,24400,14360.0,0.3705,1,0,68860.0,25960.0,68860.0,4,1
2026-04-17,2026-04,2026-W16,Friday,O000146,C0059,Клиент 0059,Москва,B2B,Яндекс Директ,invoice,paid,Дмитрий Соколов,P001,Монтаж оборудования,Монтаж,1,29500,0.0,29500,0.0,29500.0,18500,11000.0,0.3729,1,0,29500.0,11000.0,29500.0,3,1
2026-04-17,2026-04,2026-W16,Friday,O000238,C0054,Клиент 0054,Екатеринбург,B2B,Рекомендации,invoice,paid,Мария Орлова,P004,Подписка Профи,Подписки,1,19700,0.0,19700,0.0,19700.0,6200,13500.0,0.6853,1,0,19700.0,13500.0,19700.0,1,0
2026-04-17,2026-04,2026-W16,Friday,O000451,C0043,Клиент 0043,Новосибирск,B2B,SEO,sbp,paid,Мария Орлова,P001,Монтаж оборудования,Монтаж,1,32500,0.0,32500,0.0,32500.0,18500,14000.0,0.4308,1,0,55200.0,24500.0,55200.0,2,1
2026-04-17,2026-04,2026-W16,Friday,O000451,C0043,Клиент 0043,Новосибирск,B2B,SEO,sbp,paid,Мария Орлова,P002,Настройка интеграции,Интеграции,1,22700,0.0,22700,0.0,22700.0,12200,10500.0,0.4626,1,0,55200.0,24500.0,55200.0,2,1
2026-04-17,2026-04,2026-W16,Friday,O000588,C0057,Клиент 0057,Краснодар,B2C,Яндекс Директ,sbp,paid,Иван Петров,P003,Подписка Базовая,Подписки,1,9400,0.0,9400,0.0,9400.0,3400,6000.0,0.6383,1,0,21900.0,10900.0,21900.0,8,1
2026-04-17,2026-04,2026-W16,Friday,O000588,C0057,Клиент 0057,Краснодар,B2C,Яндекс Директ,sbp,paid,Иван Петров,P005,Сервисное обслуживание,Сервис,1,12500,0.0,12500,0.0,12500.0,7600,4900.0,0.392,1,0,21900.0,10900.0,21900.0,8,1
2026-04-18,2026-04,2026-W16,Saturday,O000081,C0082,Клиент 0082,Казань,B2C,Telegram,sbp,paid,Анна Кузнецова,P009,Дополнительные услуги,Доп. услуги,2,10000,0.0,20000,0.0,20000.0,8200,11800.0,0.59,1,0,36000.0,20500.0,36000.0,2,1
2026-04-18,2026-04,2026-W16,Saturday,O000081,C0082,Клиент 0082,Казань,B2C,Telegram,sbp,paid,Анна Кузнецова,P010,Обучение команды,Обучение,1,16000,0.0,16000,0.0,16000.0,7300,8700.0,0.5438,1,0,36000.0,20500.0,36000.0,2,1
2026-04-19,2026-04,2026-W16,Sunday,O000214,C0092,Клиент 0092,Краснодар,B2C,Яндекс Директ,card,paid,Иван Петров,P001,Монтаж оборудования,Монтаж,1,35000,0.0,35000,0.0,35000.0,18500,16500.0,0.4714,1,0,35000.0,16500.0,35000.0,3,1
2026-04-19,2026-04,2026-W16,Sunday,O000267,C0039,Клиент 0039,Казань,B2B,Email,card,paid,Иван Петров,P006,Консультация аналитика,Консалтинг,1,12300,0.0,12300,0.0,12300.0,5800,6500.0,0.5285,1,0,12300.0,6500.0,12300.0,4,1
2026-04-20,2026-04,2026-W17,Monday,O000118,C0058,Клиент 0058,Нижний Новгород,B2C,Рекомендации,sbp,cancelled,Иван Петров,P003,Подписка Базовая,Подписки,1,10500,0.1,10500,1050.0,9450.0,3400,6050.0,0.6402,0,1,26740.0,17140.0,26740.0,4,1
